service_name,row_number,issue_type,issue_reason,priority,os,category_path,test_step,expected_result
19.톡클라우드_백복(로직),200,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 23. 71. 검색",,
19.톡클라우드_백복(로직),201,ambiguous_test_step,Test Step이 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 24. 톡모임
- 공지/사진/동영상/파일 게시글 말풍선",,
19.톡클라우드_백복(로직),201,ambiguous_expected_result,기대결과가 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 24. 톡모임
- 공지/사진/동영상/파일 게시글 말풍선",,
19.톡클라우드_백복(로직),202,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 25. 큰 이모티콘",,
19.톡클라우드_백복(로직),202,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 25. 큰 이모티콘",,
19.톡클라우드_백복(로직),203,ambiguous_test_step,Test Step이 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 26. 답장 말풍선",,
19.톡클라우드_백복(로직),203,ambiguous_expected_result,기대결과가 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 26. 답장 말풍선",,
19.톡클라우드_백복(로직),204,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 51. 보이스톡/페이스톡
 - 보이스톡 : ""통화 녹음 시작""해서 파일 생성 후 확인",,
19.톡클라우드_백복(로직),204,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 51. 보이스톡/페이스톡
 - 보이스톡 : ""통화 녹음 시작""해서 파일 생성 후 확인",,
19.톡클라우드_백복(로직),205,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 71. 레버리지 말풍선",,
19.톡클라우드_백복(로직),205,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 71. 레버리지 말풍선",,
19.톡클라우드_백복(로직),206,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 72. 알림톡 말풍선",,
19.톡클라우드_백복(로직),206,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 72. 알림톡 말풍선",,
19.톡클라우드_백복(로직),207,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 73. 채널 동영상 말풍선",,
19.톡클라우드_백복(로직),207,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 73. 채널 동영상 말풍선",,
20.톡클라우드_인물분류,101,ambiguous_test_step,Test Step이 비어 있음,P3,common,인물 합치기 > 합치기 대상 별 결과 확인 > 나 > 직접입력,,
20.톡클라우드_인물분류,101,ambiguous_expected_result,기대결과가 비어 있음,P3,common,인물 합치기 > 합치기 대상 별 결과 확인 > 나 > 직접입력,,
20.톡클라우드_인물분류,102,ambiguous_test_step,Test Step이 비어 있음,P3,common,인물 합치기 > 합치기 대상 별 결과 확인 > 나 > 이름 없음,,
20.톡클라우드_인물분류,102,ambiguous_expected_result,기대결과가 비어 있음,P3,common,인물 합치기 > 합치기 대상 별 결과 확인 > 나 > 이름 없음,,
20.톡클라우드_인물분류,103,ambiguous_test_step,Test Step이 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 친구 > 친구,,
20.톡클라우드_인물분류,103,ambiguous_expected_result,기대결과가 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 친구 > 친구,,
20.톡클라우드_인물분류,104,ambiguous_test_step,Test Step이 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 친구 > 직접입력,,
20.톡클라우드_인물분류,104,ambiguous_expected_result,기대결과가 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 친구 > 직접입력,,
20.톡클라우드_인물분류,105,ambiguous_test_step,Test Step이 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 친구 > 이름 없음,,
20.톡클라우드_인물분류,105,ambiguous_expected_result,기대결과가 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 친구 > 이름 없음,,
20.톡클라우드_인물분류,106,ambiguous_test_step,Test Step이 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 직접입력 > 직접입력,,
20.톡클라우드_인물분류,106,ambiguous_expected_result,기대결과가 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 직접입력 > 직접입력,,
20.톡클라우드_인물분류,107,ambiguous_test_step,Test Step이 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 직접입력 > 이름 없음,,
20.톡클라우드_인물분류,107,ambiguous_expected_result,기대결과가 비어 있음,P4,common,인물 합치기 > 합치기 대상 별 결과 확인 > 직접입력 > 이름 없음,,
20.톡클라우드_인물분류,108,ambiguous_test_step,Test Step이 비어 있음,P3,common,인물 합치기 > 합치기 대상 별 결과 확인 > 이름 없음 > 이름 없음,,
20.톡클라우드_인물분류,108,ambiguous_expected_result,기대결과가 비어 있음,P3,common,인물 합치기 > 합치기 대상 별 결과 확인 > 이름 없음 > 이름 없음,,
22.톡클라우드_버티컬(유료),153,ambiguous_test_step,Test Step이 비어 있음,P4,common,상세 화면 진입 > 카카오톡 데이터 > 채팅방 저장소 (웹뷰) > 상세 뷰어 내 스와이프 확인,,
22.톡클라우드_버티컬(유료),153,ambiguous_expected_result,기대결과가 비어 있음,P4,common,상세 화면 진입 > 카카오톡 데이터 > 채팅방 저장소 (웹뷰) > 상세 뷰어 내 스와이프 확인,,
22.톡클라우드_버티컬(유료),223,invalid_os,"OS 값이 유효하지 않음: ""moWeb""",P4,other,채팅방 저장소 (웹뷰) > 채팅방 저장소 목록 > 빈화면 > 데이터 수동 다운로드 완료 후 노출 확인,1. 사이드 메뉴 > 채팅방 저장소 탭,"빈 화면으로 노출된다. 

----
[X] 채팅방 저장소 [편집](비활성화) 

내보내기한 데이터가 없습니다.  채팅방 설정에서 채팅방 저장소로 저장하기 통해 대화를 내보내기 할 수 있습니다."
22.톡클라우드_버티컬(유료),224,invalid_os,"OS 값이 유효하지 않음: ""moWeb""",P3,other,채팅방 저장소 (웹뷰) > 채팅방 저장소 목록 > 기본 목록 > 데이터 수동 다운로드 완료 후 노출 확인,1. 사이드 메뉴 > 채팅방 저장소 탭,"데이터 목록이 정렬 메뉴에 따라 노출된다. 

----
[X] 채팅방 저장소 [편집] (활성화) 

정렬 
 - 최신순 (default)

보정 완료 목록 
 - 채팅방프로필 | 채팅방명 
 - 내보내기된 시간 yyyy. mm. dd mm:ss | 데이터 용량"
22.톡클라우드_버티컬(유료),225,invalid_os,"OS 값이 유효하지 않음: ""moWeb""",P4,other,채팅방 저장소 (웹뷰) > 채팅방 저장소 목록 > 보정 진행중 목록 > 취소 동작,"1. 채팅방 저장소 목록 > 최상단 보정 진행중 목록 확인 
2. 취소 얼럿 [확인] 탭 
2-1. 취소 목록 탭 
2-2. 취소 목록 [취소] 버튼 탭","1. 보정 진행중인 목록이 최상단 별도 목록으로 노출된다. 

----
[X] 채팅방 저장소 [편집](비활성화) 

보정중인 목록 (최대 1개까지만 노출) 
 - 채팅방 프로필 | 채팅방명 
 - ""화면을 준비 중입니다."" + 로딩 스피너 
 - [취소] 버튼 

정렬 
 - 최신순 (default)

보정 완료 목록 
 - 채팅방프로필 | 채팅방명 
 -"
22.톡클라우드_버티컬(유료),226,invalid_os,"OS 값이 유효하지 않음: ""moWeb""",P4,other,채팅방 저장소 (웹뷰) > 채팅방 저장소 목록 > 보정 실패 목록 > 실패 처리 동작 확인,1. 채팅방 저장소 목록 > 최상단 보정 실패 목록 확인,"보정 실패 목록이 최상단에 노출된다. 

----
[X] 채팅방 저장소 [편집](활성화) 

정렬 
 - 최신순⋁(Default)

보정 실패 목록
 - 채팅방 프로필 | 채팅방명 
 - ""화면 준비 실패"" 

보정 완료 목록 
 - 채팅방프로필 | 채팅방명 
 - 내보내기된 시간 yyyy. mm. dd mm:ss | 데이터 용량"
22.톡클라우드_버티컬(유료),227,invalid_os,"OS 값이 유효하지 않음: ""moWeb""",P4,other,채팅방 저장소 (웹뷰) > 채팅방 저장소 목록 > 보정 실패 목록 > 실패 목록 삭제,"1. 채팅방 저장소 목록 > 보정 실패 목록 탭 
2-1. 얼럿 [취소] 탭 
2-2. 얼럿 [확인] 탭","1. 데이터 삭제 얼럿이 노출된다. 
----
작업 시간을 초과하여 화면 준비에 실패했습니다. 데이터를 삭제하시겠습니까?
[취소][확인] 

2-1. 얼럿이 닫히고, 실패 목록이 유지된다. 
2-2. 실패 목록이 목록에서 삭제된다."
22.톡클라우드_버티컬(유료),228,invalid_os,"OS 값이 유효하지 않음: ""moWeb""",P3,other,채팅방 저장소 (웹뷰) > 채팅방 저장소 목록 > 편집 화면 > 목록 삭제,"1. 채팅방 저장소 목록 > [편집] 탭 
2. 삭제할 목록 탭 
3. [삭제] 탭 > 얼럿 [확인] 탭","1. 편집 화면으로 전환된다. 
2. 목록이 단일 선택되고 우상단 [삭제] 버튼이 활성화된다. 
3. 선택한 목록이 삭제되고 목록이 갱신된다."
22.톡클라우드_버티컬(유료),230,invalid_os,"OS 값이 유효하지 않음: ""moWeb""",P3,other,채팅방 저장소 (웹뷰) > 채팅방 데이터 상세 화면 > 랜딩 동작 확인 > 목록 삭제,1. 채팅방 저장소 목록 > 개별 데이터 목록 탭,"채팅방 데이터 상세 화면 챗로그 최상단으로 포커싱되어 이동된다. 

*사진, 동영상은 미디어 상세 화면으로 전환됨"
