service_name,category_1,category_2,category_3,category_4,tc_count
5.일반채팅,송수신,말풍선,닉네임 참조구조 확인,"멘션 표시 확인
: 발신인 - 멘션 대상(C) 친구 아님
: 수신인  - 멘션 대상(C) 친구(연락처없음, 수정 없음)",6
5.일반채팅,송수신,말풍선,서제스트 UI,"검색 
: 부분검색",1
5.일반채팅,송수신,말풍선,서제스트 UI,"멘션 개수 제한
: 서제스트 UI 미노출",2
5.일반채팅,송수신,말풍선,서제스트 UI,멘션 비적용 대상,5
5.일반채팅,송수신,말풍선,서제스트 UI,"멘션 적용 대상
: 채팅방 타입 별",3
5.일반채팅,송수신,말풍선,서제스트 UI,"서제스트 UI 활성화
: UI 활성화 및 복수 입력 확인",1
5.일반채팅,송수신,말풍선,서제스트 UI,이모트 챗로그 타입 별 멘션적용,5
5.일반채팅,송수신,말풍선,"이미지 클립보드 복사
- Only Android",OS 제공 이모지,1
5.일반채팅,송수신,말풍선,"이미지 클립보드 복사
- Only Android",이미지 전송,1
5.일반채팅,송수신,비동기 메시지 전송,네트워크 불안정 상태,전송 불가,1
5.일반채팅,송수신,비동기 메시지 전송,네트워크 불안정 상태,종이비행기로 표시 & 전송 실패,1
5.일반채팅,송수신,비동기 메시지 전송,네트워크 불안정 상태,프로그레스바 타입,1
5.일반채팅,송수신,비동기 메시지 전송,네트워크 원활한 상태로 변경,실패 처리,1
5.일반채팅,송수신,비동기 메시지 전송,네트워크 원활한 상태로 변경,자동 전송 처리,1
5.일반채팅,송수신,임베드 이모지,단독 전송,OS 제공 이모지,1
5.일반채팅,송수신,임베드 이모지,텍스트와 함께 전송,OS 제공 이모지,1
5.일반채팅,송수신,장문 | 담당자 : ssoya,나간 후 재진입,수신한 장문 메시지 확인,2
5.일반채팅,송수신,장문 | 담당자 : ssoya,나간 후 재진입,장문 전송,1
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",iOS확인영역,톡 강제종료,6
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",미디어 플레이어  우선순위,H/W 홈키,1
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",미디어 플레이어  우선순위,보이스톡,1
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",미디어 플레이어  우선순위,채널홈,2
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",미디어 플레이어  우선순위,카카오TV 홈,1
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",미디어 플레이어  우선순위,톡 강제종료,1
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",미디어 플레이어  우선순위,페이스톡-전체화면,1
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",방송 재생 중,팝업뷰,2
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",직접이동,그 외 위치 (톡 외 포함),2
5.일반채팅,송수신,"카카오TV
: 인앱플레이어",직접이동,채팅방,1
5.일반채팅,알림,알림 OFF -> ON,파일 300mb이하,"미니멀 뷰
- Minimal view",1
5.일반채팅,알림,알림 ON -> OFF,파일 300mb이하,"미니멀 뷰
- Minimal view",1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","전송 불가 
| 담당자 : yoona.h",개별 컨텐츠 용량 초과,동영상,2
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","전송 불가 
| 담당자 : yoona.h",개별 컨텐츠 용량 초과,사진,4
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰",풀뷰,미디어 썸네일,선택,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰",풀뷰,미디어 썸네일,앨범 컬렉션,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰",풀뷰,미디어 썸네일,임의 사진 선택 후 편집,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",더보기,동영상 편집,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 > ON,LTE 안내 팝업,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 > ON,동영상 다중 전송,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 > ON,사진 묶음 전송,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 > ON,"사진, 동영상 다중 전송",1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 > ON,설명문구 포함된 미디어 전송,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 OFF,동영상 단일 전송,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 OFF,동영상 편집,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 OFF,사진 단일 전송,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 OFF,사진 묶음 전송,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역",사진 묶어보내기 OFF,"사진, 동영상 다중 전송",1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역","편집

sophia 0",GIF/Webp 편집,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역","편집

sophia 0",동영상 편집,2
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역","편집

sophia 0",사진 편집,2
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 하단 영역","편집

sophia 0",설명문구 입력,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","풀뷰 
 - 핸들러 드래그",하프뷰 전환,선택,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰",하프뷰,미디어 썸네일,간편녹음 메시지,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰",하프뷰,미디어 썸네일,선택,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","하프뷰 
 - 하단 플로팅 버튼",더보기,임의 사진 선택 후 편집,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","하프뷰 
 - 하단 플로팅 버튼",미디어 썸네일,임의 사진 선택 후 편집,1
5.일반채팅,"앨범 피커 

 - 하프뷰 
 - 풀뷰","하프뷰 
 - 핸들러 드래그",풀뷰 전환,임의 사진 선택 후 편집,1
5.일반채팅,앨범에서 선택,"팀 채팅방 
일반 채팅방 
나와의 채팅방","앨범에서 선택 
 - 개별 전송",동영상,1
5.일반채팅,앨범에서 선택,"팀 채팅방 
일반 채팅방 
나와의 채팅방","앨범에서 선택 
 - 개별 전송",앨범 피커 구성,1
5.일반채팅,앨범에서 선택,"팀 채팅방 
일반 채팅방 
나와의 채팅방","앨범에서 선택 
 - 개별 전송",이미지,1
5.일반채팅,앨범에서 선택,"팀 채팅방 
일반 채팅방 
나와의 채팅방","앨범에서 선택 
 - 다중 전송",동영상,1
5.일반채팅,앨범에서 선택,"팀 채팅방 
일반 채팅방 
나와의 채팅방","앨범에서 선택 
 - 다중 전송",이미지,1
5.일반채팅,연락처 보내기 말풍선,송신,녹음여부,새로고침,1
5.일반채팅,연락처 보내기 말풍선,컨텍스트 메뉴,녹음여부,새로고침,1
5.일반채팅,예외케이스,스팸뷰,UI,채팅방 나간 상대가 카카오톡 탈퇴,1
5.일반채팅,예외케이스,스팸뷰,신고,신고 완료,1
5.일반채팅,예외케이스,스팸뷰,신고,신고 진행,1
5.일반채팅,예외케이스,스팸뷰,주의사항 보기,채팅방 나간 상대가 카카오톡 탈퇴,1
5.일반채팅,예외케이스,스팸뷰,차단,메시지 전송,2
5.일반채팅,예외케이스,스팸뷰,차단,차단 진행,1
5.일반채팅,예외케이스,스팸뷰,차단,차단 해제,1
5.일반채팅,예외케이스,스팸뷰,차단,프로필,1
5.일반채팅,예외케이스,스팸뷰,친구추가,채팅방 나간 상대가 카카오톡 탈퇴,1
5.일반채팅,예외케이스,프리채팅방,웰컴메시지,채팅방 나간 상대가 카카오톡 탈퇴,1
5.일반채팅,예외케이스,프리채팅방,채팅방 개설자,채팅방 나간 상대가 카카오톡 탈퇴,1
5.일반채팅,예외케이스,프리채팅방,채팅방 참여자,채팅방 나간 상대가 카카오톡 탈퇴,1
5.일반채팅,예외케이스,해외 사용자,스팸뷰 뜨는 1:1 채팅방,"일반 채팅
비밀 채팅",1
5.일반채팅,예외케이스,해외 사용자,스팸뷰 뜨는 그룹 채팅방,"일반채팅
비밀채팅 
팀채팅",1
5.일반채팅,예외케이스,해외 사용자,신고,신고 완료,1
5.일반채팅,이모티콘 타입 송수신,상품:챗로그 타입별 전송,수신,프리뷰 동작 및 송/수신,8
5.일반채팅,이모티콘 타입 송수신,컨텍스트 메뉴,이모티콘 보러가기,프리뷰 동작 및 송/수신,8
5.일반채팅,일반 채팅방,링크,미리보기가 없는 링크,답장모드,1
5.일반채팅,일반 채팅방,링크,미리보기가 있는 링크,답장모드,1
5.일반채팅,일반 채팅방,입력창 종료,"특정 입력 모드 
 - [X] 버튼 노출",답장모드,1
5.일반채팅,일반 채팅방,입력창 종료,"특정 입력 모드 
 - [X] 버튼 노출",플러스 버튼,1
5.일반채팅,일반 채팅방,입력창 종료,"특정 입력 모드 
 - [X] 버튼 노출","플러스 버튼 
 - 사진 모달뷰",1
5.일반채팅,일반 채팅방,입력창 화면 구성,"메시지 작성 
 - 디폴트 값","입력창 커서 전 
 - 입력창 커서 없음",1
5.일반채팅,일반 채팅방,입력창 화면 구성,"메시지 작성 
 - 디폴트 값","입력창 텍스트 입력   
 - [입력중] 아이콘",2
5.일반채팅,일정 없음,채팅방 나가기,파일 300mb이하,"미니멀 뷰
- Minimal view",1
5.일반채팅,일정 있음,채팅방 나가기,파일 300mb이하,"미니멀 뷰
- Minimal view",2
5.일반채팅,입력 영역,UI,예외케이스,채팅방 나간 상대가 카카오톡 탈퇴,1
5.일반채팅,입력창,UI,미리보기가 있는 링크,답장모드,1
5.일반채팅,입력창,UI,차단 유저,답장모드,1
5.일반채팅,입력창,UI,탈퇴 유저,답장모드,1
5.일반채팅,입력창,스크랩 미리보기 영역,나간 후 재진입,최근 사용 영역,1
5.일반채팅,입력창,이모티콘,탈퇴 유저,답장모드,1
5.일반채팅,입력창,임시저장 메시지 표시,나간 후 재진입,최근 사용 영역,1
5.일반채팅,입력창,입력창 키패드 확인,나간 후 재진입,최근 사용 영역,1
5.일반채팅,입력창,"툴바 | 번역, 맞춤법, 챗봇",맞춤법,답장모드,1
5.일반채팅,입력창,"툴바 | 번역, 맞춤법, 챗봇",번역,답장모드,1
5.일반채팅,입력창,"툴바 | 번역, 맞춤법, 챗봇",챗봇,인기 영역,1
5.일반채팅,입력창,"툴바 | 번역, 맞춤법, 챗봇",챗봇,최근 사용 영역,1
5.일반채팅,입력창,현재 채팅방 입력창 잠금,UI,최근 사용 영역,1
5.일반채팅,입력창,현재 채팅방 입력창 잠금,나간 후 재진입,최근 사용 영역,1
5.일반채팅,입력창,현재 채팅방 입력창 잠금,잠금 해제,최근 사용 영역,1
5.일반채팅,저장,설정 변경,전체 UI,더보기 > 상세정보,1
5.일반채팅,전달,설정 변경,전체 UI,더보기 > 상세정보,1
5.일반채팅,전체 UI,검색 화면 전환,스팸뷰 뜨는 그룹 채팅방,"일반채팅
비밀채팅 
팀채팅",2
5.일반채팅,전체 UI,그룹채팅방,일반파일,더보기 > 상세정보,4
5.일반채팅,전체 UI,단일 전송 파일 전송,파일 300mb이하,"미니멀 뷰
- Minimal view",2
5.일반채팅,전체 UI,키보드 비활성화 상태,미리보기가 있는 링크,답장모드,1
5.일반채팅,전체 UI,키보드 활성화 상태,미리보기가 있는 링크,답장모드,1
5.일반채팅,전체 UI,팀채팅,차단 해제,차단 진행,2
5.일반채팅,즐겨찾기,즐겨찾기 설정,파일 300mb이하,"미니멀 뷰
- Minimal view",1
5.일반채팅,즐겨찾기,즐겨찾기 설정 해제,파일 300mb이하,"미니멀 뷰
- Minimal view",1
5.일반채팅,진입점,샵 검색 버튼,샵 검색 UI,프리뷰 동작 및 송/수신,1
5.일반채팅,진입점,샵 검색 버튼,샵 검색 서제스트,프리뷰 동작 및 송/수신,2
5.일반채팅,진입점,샵 검색 버튼,샵 검색 종료,프리뷰 동작 및 송/수신,1
5.일반채팅,진입점,컨텍스트 메뉴,녹음여부,새로고침,2
5.일반채팅,진입점,컨텍스트 메뉴,이모티콘 따라하기,프리뷰 동작 및 송/수신,1
5.일반채팅,진입점 / 전체 UI,1:1 채팅방,동영상,"편집 후, 동영상 전송",1
5.일반채팅,진입점 / 전체 UI,1:1 채팅방,일반파일,더보기 > 상세정보,1
5.일반채팅,진입점 / 전체 UI,그룹채팅방,동영상,"편집 후, 동영상 전송",3
5.일반채팅,진입점 / 전체 UI,그룹채팅방,일반파일,더보기 > 상세정보,1
5.일반채팅,진입점 / 전체 UI,동영상,촬영 후 바로 전송,편집 없음,1
5.일반채팅,진입점 / 전체 UI,동영상,촬영 후 바로 전송,편집 있음,1
5.일반채팅,진입점 / 전체 UI,사진,촬영 후 바로 전송,편집 없음,1
5.일반채팅,진입점 / 전체 UI,사진,촬영 후 바로 전송,편집 있음,1
5.일반채팅,진입점 / 전체 UI,일정 등록,전체 UI,더보기 > 상세정보,1
5.일반채팅,진입점 / 전체 UI,촬영 메뉴 제공 확인,동영상,동영상,1
5.일반채팅,진입점 / 전체 UI,컨텍스트 메뉴,전체 UI,더보기 > 상세정보,3
5.일반채팅,진입점 / 전체 UI,편집,촬영 후 다시 찍기,"편집 후, 동영상 전송",1
5.일반채팅,진입점 / 전체 UI,편집,촬영 후 다시 찍기,"편집 후, 사진 전송",1
5.일반채팅,진입점 / 전체 UI,할 일 등록,전체 UI,더보기 > 상세정보,1
5.일반채팅,진입점 / 전체 UI,화면 UI 확인,동영상,"편집 후, 동영상 전송",1
5.일반채팅,진입점: 말풍선,말풍선 동작,동영상,"편집 후, 동영상 전송",1
5.일반채팅,진입점: 말풍선,송수신,동영상,"편집 후, 동영상 전송",1
5.일반채팅,진입점: 말풍선,컨텍스트 메뉴,동영상,"편집 후, 동영상 전송",1
5.일반채팅,진입점: 사이드메뉴,그룹채팅방,동영상,"편집 후, 동영상 전송",1
5.일반채팅,진입점: 채팅방 GNB,그룹채팅방,동영상,"편집 후, 동영상 전송",1
5.일반채팅,진입점: 플러스메뉴,그룹채팅방,동영상,"편집 후, 동영상 전송",1
5.일반채팅,채팅 영역,UI,,,1
5.일반채팅,채팅 영역,공지 영역,UI,친구 X,1
5.일반채팅,채팅 영역,공지 영역,공지 게시글,친구 X,1
5.일반채팅,채팅 영역,공지 영역,공지 삭제,친구 X,1
5.일반채팅,채팅 영역,날짜 피드메시지,공지 게시글,친구 X,1
5.일반채팅,채팅 영역,대화상대의 프로필,친구 여부,"친구
AND
주소록 등록 완료",1
5.일반채팅,채팅 영역,대화상대의 프로필,친구 여부,"친구
AND
주소록 저장 X(전화번호 X)",1
5.일반채팅,채팅 영역,대화상대의 프로필,친구 여부,친구 X,1
5.일반채팅,채팅 영역,"링키파이 이벤트
(담당자 : @poby @ssoya)",축하선물 > 선물하기,선물완료,1
5.일반채팅,채팅 영역,"링키파이 이벤트
(담당자 : @poby @ssoya)",축하선물 > 선물하기,선물하기 미니 연동,1
5.일반채팅,채팅 영역,"링키파이 이벤트
(담당자 : @poby @ssoya)",축하선물 > 선물하기,트리거말풍선 발화,1
5.일반채팅,채팅 영역,"링키파이 이벤트
(담당자 : @poby @ssoya)",축하선물 > 선물하기,트리거텍스트 매칭,1
5.일반채팅,채팅 영역,말풍선 공통,UI,,1
5.일반채팅,채팅 영역,말풍선 공통,네트워크 불안정 상태,원활한 상태 변경,1
5.일반채팅,채팅 영역,말풍선 공통,네트워크 불안정 상태,전송,1
5.일반채팅,채팅 영역,말풍선 공통,전송 실패,UI,1
5.일반채팅,채팅 영역,말풍선 공통,전송 실패,삭제,1
5.일반채팅,채팅 영역,말풍선 공통,전송 실패,재시도,1
5.일반채팅,채팅 영역,"말풍선 리액션
(담당자 : @ssoya)",나와의 채팅,예외처리 확인,1
5.일반채팅,채팅 영역,"말풍선 리액션
(담당자 : @ssoya)","일반채팅
ㄴ1:1, 그룹",복원 처리 확인,2
5.일반채팅,채팅 영역,"말풍선 리액션
(담당자 : @ssoya)","일반채팅
ㄴ1:1, 그룹",선물완료,5
5.일반채팅,채팅 영역,"말풍선 리액션
(담당자 : @ssoya)","일반채팅
ㄴ1:1, 그룹",예외처리 확인,2
5.일반채팅,채팅 영역,새 메시지 배너,공지 게시글,친구 X,1
5.일반채팅,채팅 영역,"스크롤 인디케이터
(날짜 버블)",공지 게시글,친구 X,1
5.일반채팅,채팅 영역,"채팅방 하단 이동
(아래로 바로 가기 - V버튼)",공지 게시글,친구 X,1
5.일반채팅,채팅 영역,챗로그 유실선,공지 게시글,친구 X,1
